12;70;63;26
56;37;62;20
17;3;67;18
5;44;46;4
50;58;74;26
99;70;11;45
80;18;63;29
51;56;54;24
42;62;45;3
39;42;69;5
55;4;21;17
73;37;10;5
13;63;4;46
56;46;68;5
31;27;23;30
96;68;23;35
53;31;10;44
65;45;53;40
22;92;13;22
80;35;21;34
5;26;68;27
91;82;28;10
83;80;67;32
65;99;19;34
50;85;14;6
77;26;94;34
62;34;17;14
5;85;94;47
13;15;30;10
45;63;28;40
78;21;16;4
68;85;81;21
24;34;16;21
47;64;79;4
5;78;84;8
59;95;1;31
86;12;42;47
22;19;81;27
44;21;7;43
15;39;16;28
84;54;40;12
23;91;31;35
75;60;44;30
2;86;11;2
83;57;55;42
19;58;100;46
30;62;66;17
41;34;97;46
30;86;35;6
47;63;87;20
10;52;66;44
79;43;3;38
24;65;22;7
80;65;82;11
92;77;83;12
82;2;76;17
25;26;2;17
80;73;30;12
25;30;45;35
29;18;20;16
86;58;8;23
25;2;45;29
6;86;22;4
48;70;74;32
28;95;87;31
95;37;91;38
50;55;41;8
88;1;5;5
27;43;32;39
42;23;95;12
71;50;26;47
91;64;75;10
36;73;70;10
88;4;58;20
83;54;6;28
14;26;80;31
11;4;87;21
9;10;97;40
77;65;28;30
42;29;76;22
14;55;20;26
4;69;57;24
25;6;19;26
55;1;32;7
29;15;83;44
14;76;16;33
22;7;11;2
7;49;61;11
25;52;69;19
78;80;9;48
31;9;88;2
34;76;85;26
100;90;11;5
42;1;55;2
47;100;38;4
22;75;73;10
17;33;35;45
17;50;51;16
68;95;82;44
98;85;4;7
41;13;3;45
44;64;3;28
80;22;80;16
64;6;34;6
55;64;83;44
3;67;7;21
87;32;70;34
72;6;9;33
66;78;18;23
96;67;55;19
16;37;17;35
29;60;54;1
49;41;10;2
51;81;74;38
69;77;94;46
6;17;94;27
51;59;98;49
41;63;51;33
84;43;11;11
13;88;44;9
53;77;90;9
6;33;21;15
59;97;93;2
1;55;78;5
15;70;67;43
59;30;23;47
71;9;56;35
22;54;1;28
44;94;4;28
51;24;26;35
13;60;79;26
7;38;15;28
98;80;20;44
23;74;54;38
2;39;85;1
85;81;43;41
95;68;58;37
88;65;26;18
39;52;93;24
81;80;6;24
91;68;49;1
69;50;92;47
92;14;19;30
90;64;54;9
93;100;69;33
66;33;10;3
59;38;96;7
9;54;1;29
19;31;57;17
10;15;35;45
19;13;20;20
16;22;15;3
42;47;96;41
21;35;82;17
81;75;13;47
84;5;84;16
7;87;29;14
23;9;66;33
62;9;8;6
73;67;60;50
32;70;72;10
13;31;69;2
94;93;11;42
48;61;80;36
34;87;95;10
55;18;79;32
99;75;72;32
16;68;89;10
11;88;31;11
75;30;27;2
23;56;30;50
60;92;11;27
5;87;25;37
4;2;21;23
40;34;83;9
85;88;2;20
87;58;56;33
61;58;64;15
20;13;44;40
72;74;63;17
94;93;99;3
100;22;43;40
65;68;68;27
82;85;47;12
29;4;84;5
10;77;82;10
31;22;49;11
31;34;66;25
88;20;17;22
59;22;10;24
13;62;5;28
74;9;91;22
68;6;71;30
99;44;61;16
58;55;30;24
96;10;16;13
51;29;69;39
21;10;47;2
90;79;37;22
3;13;53;14
27;5;84;24
10;27;12;11
5;98;35;40
67;46;71;33
35;70;43;17
89;29;59;48
66;28;51;41
57;93;22;15
18;10;79;41
62;42;14;15
62;94;6;6
30;98;32;39
79;27;81;4
93;8;36;11
42;100;49;36
79;99;60;23
21;82;38;5
51;35;82;31
68;87;54;17
4;9;55;45
44;90;70;8
42;59;69;44
53;58;66;50
80;67;94;30
90;51;4;16
93;13;79;35
79;58;20;35
46;46;65;47
56;28;43;23
11;99;87;48
31;25;75;7
98;48;43;23
74;78;75;22
12;87;100;20
4;40;11;30
94;57;44;7
4;80;65;44
67;70;99;9
89;44;86;13
20;62;91;7
50;53;6;42
78;23;5;2
22;82;29;43
86;31;56;22
23;91;69;30
42;71;25;26
97;18;79;44
7;62;94;33
61;89;57;30
24;40;24;22
44;83;49;18
74;15;29;35
41;48;68;13
38;93;26;22
74;68;11;8
27;17;35;23
56;55;50;35
68;77;60;1
63;53;20;32
34;87;54;24
22;55;66;26
39;79;31;33
31;2;15;19
66;15;74;11
13;46;39;12
87;79;29;18
68;65;46;30
53;8;4;15
28;49;19;13
10;89;89;23
3;89;95;42
76;49;59;14
21;93;40;18
74;100;35;31
66;41;55;31
11;19;78;26
97;97;9;14
63;47;44;32
69;48;51;8
16;89;34;47
34;17;44;46
73;90;23;25
9;91;91;22
34;29;86;34
50;68;8;14
96;24;84;13
62;75;43;3
33;39;13;12
32;92;72;2
59;52;41;47
93;54;89;32
41;1;62;13
30;96;7;25
88;16;83;49
56;100;91;36
76;52;19;11
99;63;67;8
38;37;86;5
63;30;13;13
40;72;37;38
93;59;41;35
30;35;17;9
49;40;60;38
24;11;5;35
19;22;100;38
58;1;64;28
50;11;76;24
57;75;48;46
33;15;35;38
58;37;36;2
42;31;70;27
86;74;1;37
56;74;4;6
94;89;33;21
47;26;65;31
28;72;63;18
66;23;49;19
27;24;74;5
52;43;41;37
17;50;35;12
85;8;41;35
65;25;77;34
56;98;75;33
74;76;39;45
62;91;41;28
84;48;36;4
21;10;82;1
84;9;47;25
41;80;16;13
35;7;75;24
53;76;17;20
53;52;50;26
42;29;18;19
56;48;85;42
25;66;24;21
72;75;59;40
4;94;36;40
64;47;90;1
100;100;69;13
78;21;43;41
85;88;79;25
62;42;72;48
72;57;65;22
4;55;7;3
19;51;79;34
84;28;4;31
30;41;72;8
24;34;36;4
47;100;7;17
32;23;38;16
49;27;38;7
58;85;94;21
95;49;3;47
80;36;95;7
99;32;56;38
40;49;34;20
92;75;67;23
86;31;9;21
25;3;22;33
85;97;18;44
17;86;30;31
89;40;27;23
80;87;68;32
88;12;84;17
60;72;59;22
27;3;73;46
21;13;10;36
80;33;38;34
31;54;91;15
78;22;17;36
1;82;73;4
64;80;19;18
44;52;94;39
98;37;57;6
36;96;94;33
21;17;58;6
81;4;77;24
7;27;54;20
70;12;11;40
99;78;95;31
63;99;72;43
83;75;74;43
47;29;38;19
23;8;89;17
89;69;59;23
1;56;48;30
71;10;22;31
18;34;34;31
47;14;76;9
78;40;92;24
82;48;35;19
23;41;31;14
96;93;70;23
5;13;52;9
48;32;98;19
86;67;66;38
38;88;21;12
29;18;37;16
1;15;97;1
98;6;30;27
71;82;80;35
60;75;57;1
56;11;44;28
42;39;45;46
44;17;98;17
100;75;71;50
67;88;90;35
73;10;48;39
92;26;11;13
77;76;46;13
66;59;46;21
2;20;13;31
65;82;68;20
27;43;60;8
19;81;78;28
19;64;50;47
37;24;12;11
56;26;48;31
8;38;64;32
71;47;3;36
16;69;23;1
9;65;28;50
64;5;56;50
41;41;20;8
46;49;26;16
40;28;44;40
29;25;53;50
30;61;58;3
32;4;94;44
100;57;23;20
87;4;19;17
21;29;71;23
78;28;69;12
44;2;65;31
91;59;57;40
36;35;12;33
72;63;83;35
34;90;74;28
36;67;60;29
15;19;50;23
100;63;49;11
90;65;1;12
56;36;14;41
2;89;53;47
40;71;29;3
39;79;94;28
49;8;65;31
42;84;20;21
25;66;20;33
27;94;62;25
66;86;13;22
15;69;75;24
1;90;16;47
25;24;3;39
39;8;71;28
96;20;23;33
24;25;30;24
81;30;76;33
47;28;96;10
79;18;1;17
72;98;2;11
96;83;58;19
78;45;21;24
51;40;44;6
50;19;82;37
99;1;54;28
92;79;68;43
96;35;32;4
95;42;12;3
61;47;38;38
73;34;44;3
89;95;15;50
84;86;13;19
4;12;40;30
22;70;71;50
8;39;18;27
45;21;57;7
71;78;16;29
24;74;98;22
52;86;43;18
53;52;81;26
9;2;46;35
30;66;44;35
55;30;79;30
98;88;93;24
72;7;12;9
53;53;63;13
36;80;87;39
44;53;77;37
5;67;87;3
2;56;44;13
39;95;60;47
58;97;22;42
98;32;3;43
67;59;93;9
12;94;63;2
77;7;45;12
44;90;15;41
39;20;90;37
65;40;81;29
42;37;17;3
93;47;85;8
41;98;27;4
3;51;88;7
77;58;41;38
21;4;34;22
98;15;90;29
68;6;59;28
3;20;11;44
9;72;78;14
41;68;37;46
84;42;75;15
44;70;89;31
80;78;33;14
13;74;18;25
49;91;83;17
8;69;30;30
55;6;38;22
60;71;87;39
63;80;22;38
54;47;41;33
13;4;15;26
10;82;12;23
65;17;24;7
10;29;41;26
14;60;61;28
50;82;67;26
97;53;59;43
8;67;20;7
89;55;89;14
13;77;57;34
98;97;100;44
40;21;76;10
49;38;87;33
21;64;11;12
11;30;34;23
53;78;47;18
94;100;88;26
90;4;95;38
27;48;50;40
21;49;6;1
19;14;57;32
30;65;93;27
96;68;98;26
18;33;10;10
59;64;32;19
44;38;34;34
89;34;59;1
85;84;69;17
25;72;95;40
67;94;18;14
68;87;38;10
39;74;72;41
88;91;67;7
43;85;16;20
17;17;99;31
36;23;31;45
78;94;39;2
38;17;59;37
18;68;77;44
72;40;99;47
71;73;64;42
55;66;94;18
92;12;44;43
77;92;62;37
85;85;92;35
18;77;7;14
49;22;45;7
51;76;76;42
24;67;74;22
75;9;76;32
9;20;18;19
63;33;50;11
41;3;82;6
22;50;30;28
71;87;23;24
32;60;15;24
5;30;68;2
79;86;45;4
75;24;11;23
39;78;66;34
92;58;24;38
72;47;77;44
32;69;19;2
29;57;74;35
73;31;51;36
6;31;22;16
44;83;1;25
3;54;93;35
7;9;61;45
26;89;60;35
15;76;35;12
42;63;11;7
29;12;48;13
32;43;50;30
62;93;48;3
7;10;69;28
39;9;12;11
27;81;54;17
20;69;98;35
48;50;82;29
67;19;10;14
20;67;23;42
70;1;12;12
94;24;12;36
24;8;81;50
52;6;3;20
39;15;21;1
85;31;86;41
76;77;22;22
19;11;77;20
1;49;39;25
82;71;71;29
25;82;64;36
62;68;33;24
89;89;17;48
79;42;74;10
55;16;75;29
15;40;53;16
26;91;60;36
11;23;68;27
15;95;25;44
92;59;84;40
59;37;26;13
69;49;78;43
73;36;14;22
70;84;18;40
71;51;84;8
89;37;72;16
5;92;78;1
27;90;12;22
74;62;79;48
60;90;9;38
37;64;23;50
16;43;98;43
47;39;38;7
56;35;1;47
82;75;43;48
15;90;99;6
40;7;56;5
54;85;20;44
15;100;27;47
35;45;88;47
30;50;86;24
85;57;5;10
2;42;48;27
16;28;66;7
6;38;50;28
99;62;87;26
54;59;20;10
63;50;50;13
39;56;20;47
41;85;10;16
44;63;90;31
85;82;9;33
69;18;50;8
7;9;58;14
55;94;27;36
96;8;87;45
26;75;52;33
40;43;68;11
55;25;19;47
100;60;29;22
15;35;53;17
88;41;5;8
74;33;60;47
97;21;13;25
28;88;24;45
17;10;50;15
48;94;62;7
42;95;46;30
14;32;30;40
72;71;32;32
27;51;98;40
84;85;64;44
87;66;17;25
19;73;88;31
52;40;38;13
26;32;85;18
88;77;77;4
100;84;11;41
51;47;50;37
89;33;55;3
54;72;12;46
37;78;90;27
3;10;48;1
36;13;48;36
7;72;56;34
29;19;14;23
47;94;34;4
47;46;16;5
1;82;79;45
27;16;63;43
19;39;85;37
10;9;50;49
31;49;22;36
76;3;25;3
19;99;53;8
8;70;35;18
75;9;99;34
96;17;8;9
53;45;9;30
45;8;28;46
90;72;89;13
60;75;12;19
74;88;28;13
26;39;44;50
96;84;63;32
24;61;1;4
18;98;86;25
23;97;56;27
97;73;83;2
34;88;29;19
1;88;58;47
57;58;52;22
23;83;93;50
28;42;18;22
96;93;81;50
17;62;51;31
11;98;49;20
50;73;74;44
54;24;31;11
99;60;5;13
89;52;5;31
61;41;30;20
53;38;56;4
38;91;50;27
32;85;93;42
33;67;95;39
44;24;66;10
36;77;33;35
58;21;92;17
75;90;43;43
36;54;7;47
38;94;71;20
6;86;95;23
2;9;36;22
86;11;25;37
8;7;99;47
50;48;80;48
60;56;46;11
71;16;12;32
58;5;52;43
100;18;2;3
52;51;15;48
58;35;78;48
27;32;29;7
72;99;73;8
86;15;16;12
33;81;33;20
38;87;4;31
23;26;68;16
36;5;72;27
11;58;67;2
9;42;3;5
16;58;72;39
22;86;91;14
76;33;86;30
36;52;59;47
87;18;70;38
62;12;60;17
88;16;22;24
69;94;100;49
73;60;29;48
68;35;91;7
94;51;40;6
3;49;33;16
81;33;60;44
47;32;66;25
27;41;91;16
64;65;40;48
14;95;3;25
8;87;46;12
39;69;67;25
41;72;78;16
95;64;56;19
81;12;46;33
87;28;75;42
70;39;27;10
27;81;27;32
20;61;49;42
16;2;6;50
98;75;31;28
30;31;77;37
7;5;66;6
61;24;90;13
5;95;64;7
60;98;74;12
82;11;20;29
77;71;15;34
9;28;37;7
52;95;63;38
27;7;78;11
82;97;85;41
63;62;95;39
12;4;29;16
4;29;97;8
61;45;79;10
37;96;19;26
24;50;10;27
52;34;51;20
5;52;11;3
59;7;56;35
1;90;42;5
97;58;27;9
35;62;59;45
96;25;69;24
32;16;14;37
70;46;69;20
92;27;92;41
9;31;38;43
56;43;48;20
94;79;25;17
8;1;42;5
94;90;77;24
31;25;84;41
5;24;13;24
54;95;89;21
32;16;14;27
98;50;76;24
36;26;16;45
32;86;12;13
29;13;39;21
76;7;13;38
68;97;24;45
83;1;83;17
66;76;50;33
30;52;26;22
67;51;31;22
40;92;4;33
7;71;51;34
31;92;94;32
28;31;25;3
87;83;76;4
59;97;60;3
61;11;92;14
28;46;62;5
7;90;31;31
34;32;19;3
28;81;6;2
37;1;85;8
24;50;23;17
80;52;80;21
29;71;67;50
50;82;65;38
62;64;78;35
34;3;55;41
54;77;55;25
2;93;94;32
83;69;11;41
90;12;29;26
33;93;18;49
39;85;54;23
2;72;47;21
50;30;8;12
26;67;84;47
4;48;47;21
23;37;44;3
47;95;14;45
6;31;46;32
100;8;97;46
47;64;81;18
79;19;46;18
48;86;45;42
16;52;7;24
52;36;13;45
79;43;99;44
91;97;47;34
49;84;31;36
94;80;28;49
74;82;97;44
56;83;69;46
95;78;81;7
63;42;46;49
22;37;56;28
27;2;48;23
37;39;98;15
59;85;92;45
56;16;45;48
3;34;73;49
32;72;76;8
54;4;71;9
49;67;71;14
59;13;44;45
76;4;10;23
19;70;38;23
4;35;81;9
57;52;81;16
85;23;81;4
23;74;82;38
72;5;90;36
87;56;37;37
92;95;79;42
33;82;20;28
93;9;100;29
31;45;12;50
87;60;69;40
23;81;28;19
87;65;96;42
3;48;38;24
93;29;79;41
29;26;7;22
31;36;66;25
4;47;53;37
63;53;77;26
8;15;82;8
66;54;36;9
30;55;10;2
70;10;2;3
56;21;79;5
50;41;74;26
7;8;37;43
6;52;77;5
75;23;98;12
56;28;74;23
77;89;34;29
69;33;56;15
24;48;12;28
74;58;86;42
27;98;59;28
27;90;43;45
21;26;57;17
87;27;15;35
80;68;12;8
75;92;52;14
67;18;72;10
27;23;76;16
100;26;13;34
52;18;11;5
28;67;50;15
54;16;5;21
51;40;88;22
100;89;4;41
63;73;100;32
49;47;99;27
33;94;45;36
8;37;16;1
49;87;17;12
65;67;67;20
99;17;28;15
5;3;5;20
61;29;88;33
48;33;8;22
44;82;87;49
20;19;46;17
8;24;36;24
51;95;33;14
78;14;100;28
38;81;56;6
7;41;40;12
87;24;32;50
80;1;82;24
59;8;34;37
12;69;37;35
2;64;84;42
28;97;67;29
79;79;13;2
79;21;35;50
69;94;91;10
4;23;40;26
89;33;65;38
75;66;94;6
65;3;3;43
5;96;73;20
15;73;86;42
61;51;74;4
66;77;23;36
37;21;94;12
8;75;35;20
83;32;35;12
28;51;88;47
66;2;59;14
81;68;3;36
10;56;91;12
26;99;2;1
63;61;60;25
74;99;61;24
98;66;65;8
45;87;12;46
60;56;90;49
79;20;66;6
90;19;91;45
5;5;47;15
14;24;76;7
46;32;3;44
72;92;58;33
20;69;10;39
47;48;60;44
51;58;43;8
61;68;86;11
92;17;44;8
9;8;48;1
81;14;52;48
86;75;43;3
56;62;46;13
81;57;30;19
73;67;96;31
46;63;65;20
78;23;89;4
72;56;51;47
100;53;69;5
63;95;52;39
54;21;73;43
16;26;3;13
50;86;29;38
19;27;62;14
87;75;40;13
87;51;17;42
52;91;19;5
42;38;71;32
57;1;11;28
64;63;34;26
87;80;34;41
2;100;60;50
69;44;83;49
78;75;91;42
34;17;89;28
59;41;50;46
49;4;16;9
44;38;12;33
76;72;77;12
53;99;88;33
21;21;63;27
41;99;73;26
37;6;91;20
99;13;79;22
84;27;38;21
41;85;6;23
84;62;32;47
35;73;22;8
40;98;83;14
61;17;55;8
63;27;96;49
56;48;61;26
17;61;28;6
8;31;59;9
59;48;22;46
96;95;11;25
84;78;3;1
33;37;7;25
7;51;5;49
93;70;86;28
57;91;3;17
41;9;86;40
73;79;70;8
20;56;73;31
27;41;56;37
86;27;66;26
7;1;41;11
43;97;23;10
52;20;38;30
65;42;41;44
53;83;99;32
9;33;99;6
59;82;60;49
4;65;70;13
47;7;86;1
63;45;35;21
58;29;5;26
10;92;22;31
35;59;76;4
90;75;100;19
97;8;97;20
55;73;16;27
71;10;66;44
88;17;9;2
5;92;11;34
42;12;40;34
18;11;46;16
68;37;63;32
86;33;35;47
49;59;35;16
19;22;73;18
4;99;79;41
67;90;96;38
87;60;47;50
40;83;46;10
90;5;94;49
47;63;57;39
4;96;25;33
45;19;46;46
7;22;14;9
59;61;81;11
25;11;45;17
35;45;96;43
5;5;95;15
27;99;17;4
98;34;56;34
79;29;67;4
38;82;15;39
94;29;36;46
38;79;81;35
97;77;46;49
26;70;41;2
48;11;60;47
88;59;86;42
6;32;26;18
62;6;66;16
54;97;80;7
45;96;81;2
52;81;36;21
37;38;60;23
75;83;77;27
61;6;100;20
68;61;7;15
95;15;94;24
36;95;3;49
9;46;5;37
4;55;98;33
73;10;2;28
24;4;96;41
27;68;57;46
97;10;98;25
83;17;82;30
33;100;4;17
8;70;37;3
43;82;76;4
21;93;1;6
89;75;19;3
5;50;17;28
81;2;8;48
78;82;27;9
75;62;1;34
17;44;78;16
14;69;17;7
87;84;46;47
23;31;9;25
78;36;59;49
15;54;96;50
13;36;49;28
54;60;40;40
90;2;8;28
23;90;78;47
91;48;30;6
59;69;53;18
80;27;98;16
7;69;16;1
76;44;80;23
26;43;28;36
44;86;87;3
6;47;89;22
23;48;13;30
73;90;21;40
82;83;64;40
41;66;94;21
42;80;45;27
93;34;44;45
31;80;57;15
72;92;45;23
17;8;27;12
37;75;14;43
47;10;34;7
23;44;32;24
52;36;81;49
4;76;45;37
100;83;48;28
2;61;10;1
52;18;60;19
12;17;40;31
32;30;56;5
71;53;38;22
31;81;67;29
31;47;3;45
77;44;35;12
84;68;84;2
79;9;84;1
48;49;41;39
85;83;28;4
95;84;16;37
63;19;66;30
20;31;60;38
37;50;69;48
51;30;6;1
85;18;90;13
58;18;82;21
98;92;58;36
5;29;79;26
86;97;27;35
21;6;72;30
72;5;80;19
87;15;53;25
95;87;59;30
20;21;52;7
56;6;79;27
84;97;52;7
10;64;94;41
86;26;46;24
76;67;60;12
58;37;72;18
98;68;25;5
8;71;74;14
86;53;4;44
39;99;63;15
62;95;45;18
72;34;9;16
57;98;42;25
51;24;53;20
74;76;78;41
75;4;27;44
64;13;56;6
9;61;4;46
4;58;69;26
45;39;72;5
97;31;38;36
94;2;78;31
58;50;2;22
86;59;20;26
34;34;97;18
14;53;64;35
39;18;96;46
7;90;21;46
59;8;92;26
21;36;48;33
4;14;16;28
61;50;12;46
47;86;94;50
80;61;33;44
70;55;35;23
10;100;11;26
35;68;95;2
95;95;38;8
87;40;29;45
40;56;18;42
72;86;13;49
42;34;40;19
69;74;31;40
25;94;85;7
9;34;12;13
43;25;99;6
97;92;76;24
35;9;66;20
76;20;9;42
19;59;56;5
31;49;7;12
5;40;20;48
24;66;90;40
77;87;25;8
66;57;85;21
43;58;76;46
44;11;68;41
12;10;8;2
61;72;25;37
97;35;23;17
59;77;55;6
65;94;40;44
94;83;56;37
59;93;57;1
49;36;91;42
19;4;76;19
23;8;88;45
57;60;100;1
63;52;83;28
96;10;40;45
42;85;90;38
85;52;63;10
47;28;42;14
97;83;59;3
100;59;92;44
98;69;61;22
50;54;52;14
3;30;63;36
24;92;8;29
16;64;48;4
67;84;22;28
39;90;23;13
49;15;49;22
4;36;37;20
5;72;38;3
1;25;57;10
2;52;30;8
44;80;22;30
88;56;5;42
29;76;36;29
17;45;20;48
93;78;89;9
7;44;63;16
88;78;98;14
77;84;99;2
96;98;85;33
85;75;72;35
19;78;49;25
24;1;61;11
32;56;17;9
43;76;49;39
4;94;33;38
46;5;91;19
2;34;84;30
25;28;97;43
44;69;91;30
75;1;89;26
76;15;54;41
58;41;14;29
32;96;54;34
99;16;93;23
12;48;59;34
36;8;1;49
89;46;70;14
100;23;62;45
86;83;75;38
46;66;85;24
44;70;61;47
15;81;53;40
47;31;70;33
85;57;63;45
8;75;15;44
89;21;41;42
8;95;43;21
2;30;15;13
24;55;82;5
74;11;34;42
89;62;71;25
55;63;70;21
26;25;80;10
2;19;16;18
8;40;74;37
47;85;76;16
72;49;82;4
19;81;52;23
59;84;64;48
71;85;72;6
94;35;61;39
91;57;47;33
71;54;49;44
68;24;35;22
53;16;10;49
21;25;15;13
21;33;44;42
41;73;64;17
51;58;89;21
14;96;31;19
49;2;70;50
86;51;66;32
67;79;52;3
92;36;48;48
27;84;53;3
83;30;54;43
4;28;48;30
92;88;82;13
4;51;23;47
81;31;32;17
49;81;24;38
48;25;55;6
24;9;73;13
36;34;30;44
18;33;12;29
10;64;22;37
43;26;65;27
76;31;21;2
68;94;27;20
18;63;73;25
22;29;30;16
62;72;80;29
11;72;6;34
35;6;49;22
88;10;96;33
57;62;55;15
94;72;37;43
15;11;5;45
14;91;71;10
18;54;99;17
43;41;40;3
41;28;54;24
92;89;23;5
67;56;42;40
31;20;70;39
27;3;54;26
76;35;17;44
47;18;19;15
8;69;42;39
78;49;68;18
42;79;13;1
95;44;47;19
19;83;67;35
75;46;26;21
87;12;22;32
53;72;17;46
15;89;89;50
38;19;83;2
3;38;20;2
81;40;73;5
89;73;11;49
70;98;79;28
71;22;87;6
87;70;35;41
86;57;32;5
72;84;43;41
35;55;80;43
37;62;97;46
34;18;85;28
55;59;61;2
22;6;65;25
32;13;56;41
40;3;20;36
3;96;77;20
81;65;75;7
100;87;47;6
36;26;1;2
49;74;61;38
56;85;54;20
17;7;39;35
82;16;47;38
55;56;1;19
39;93;12;44
87;100;6;28
89;44;24;14
98;22;54;39
13;47;75;33
61;92;4;26
58;5;67;13
59;47;80;30
23;43;60;5
20;27;48;16
59;36;85;17
63;16;35;29
50;15;43;48
25;47;59;10
84;42;2;45
53;32;74;7
19;85;88;9
85;7;27;13
6;61;1;35
31;52;99;45
40;24;80;50
95;6;7;24
46;28;50;23
34;29;12;5
75;7;28;25
49;5;90;23
61;64;80;21
22;9;51;20
36;73;77;18
75;21;34;25
35;85;66;47
87;38;50;15
100;92;62;41
65;49;20;20
76;2;22;29
90;60;20;11
5;41;83;41
76;5;85;42
53;15;95;17
35;72;67;45
96;46;40;23
80;57;98;10
8;89;85;43
29;32;16;28
75;85;52;49
100;55;58;31
17;83;13;9
42;32;41;47
39;68;43;24
79;5;2;3
92;55;76;24
32;43;91;43
87;66;19;9
82;25;25;34
34;23;60;10
76;58;69;33
50;90;18;31
83;12;7;14
65;78;63;31
1;67;41;38
26;51;85;36
19;52;99;11
86;93;63;29
53;51;96;2
85;99;40;49
7;8;3;11
77;7;18;21
15;87;56;49
92;94;27;44
17;89;50;20
42;16;97;39
13;62;42;49
16;53;45;42
20;70;97;9
7;73;10;6
84;26;86;17
35;4;97;17
53;38;100;12
53;17;8;9
4;20;47;37
20;37;25;36
43;100;7;48
89;47;44;18
79;28;20;10
55;82;93;6
12;45;74;32
76;58;72;44
71;75;37;32
89;70;53;1
63;9;38;29
30;93;4;39
27;41;23;26
42;53;12;39
99;60;66;7
30;50;94;38
58;5;22;43
99;54;46;33
81;20;56;10
66;82;11;16
45;37;95;32
49;83;93;38
49;28;49;17
22;41;25;45
5;84;23;41
43;61;96;44
42;91;39;43
2;78;64;20
6;44;95;3
20;60;18;32
58;29;30;6
1;98;33;20
99;9;63;40
20;80;79;26
1;35;53;6
44;68;34;12
79;18;4;8
30;85;85;35
54;56;67;22
28;46;61;15
53;87;19;19
94;16;22;1
43;15;23;48
24;41;7;32
89;57;83;22
44;14;75;29
45;36;84;9
28;66;48;26
63;76;40;24
4;39;91;36
57;75;74;16
26;3;29;35
22;81;91;47
4;63;32;25
12;30;67;24
35;70;41;32
